yearbook_year,page,name,last_name,prefix,suffix,gender,position,position_information,organization,group,conference,institution_name,location,region
1919,6,M. N. Campbell,Campbell,,,male,President,British Union Conference,British Union Conference,Presidents of Union Conferences,British Union,,"Watford, Herts, England",Europe
1919,6,L. P. Tieche,Tieche,,,male,President,Latin Union Conference,Latin Union Conference,Presidents of Union Conferences,Latin Union,,"Paris, France",Europe
1919,6,J. C. Raft,Raft,,,male,President,Scandinavian Union Conference,Scandinavian Union Conference,Presidents of Union Conferences,Scandinavian Union,,"Copenhagen, Denmark",Europe
1919,6,J. M. Johanson,Johanson,,,male,President,Japan-Chosen-Manchuria Union Conference,Japan-Chosen-Manchuria Union Conference,Presidents of Union Conferences,Japan-Chosen-Manchuria Union,,"Tokyo, Japan",Eastern Asia
1919,11,C. L. Benson,Benson,,,male,Union Conference Secretary,,Educational Department,General Conference,General Conference,,"College View, Nebr.",United States
1919,11,M. E. Cady,Cady,,,male,Union Conference Secretary,,Educational Department,General Conference,General Conference,,"Berkeley, Cal.",United States
1919,11,W. C. Flaiz,Flaiz,,,male,Union Conference Secretary,,Educational Department,General Conference,General Conference,,"College Place, Wash.",United States
1919,11,M. B. Van Kirk,Van Kirk,,,male,Union Conference Secretary,,Educational Department,General Conference,General Conference,,"Minneapolis, Minn.",United States
1919,11,W. L. Adams,Adams,,,male,Union Conference Secretary,,Educational Department,General Conference,General Conference,,"Oklahoma City, Okla.",United States
1919,11,C. A. Russell,Russell,,,male,Union Conference Secretary,,Educational Department,General Conference,General Conference,,"Berrien Springs, Mich.",United States
1919,11,L. O. Machlan,Machlan,,,male,Union Conference Secretary,,Educational Department,General Conference,General Conference,,"South Lancaster, Mass.",United States
1919,11,J. A. Tucker,Tucker,,,male,Union Conference Secretary,,Educational Department,General Conference,General Conference,,"Atlanta, Ga.",United States
1919,11,J. J. Reiswig,Reiswig,,,male,Union Conference Secretary,,Educational Department,General Conference,General Conference,,"Calgary, Alberta, Canada",Canada
1919,11,N. H. Saunders,Saunders,,,male,Union Conference Secretary,,Educational Department,General Conference,General Conference,,"Toronto, Canada",Canada
1919,11,J. C. Thompson,Thompson,,,male,Union Conference Secretary,,Educational Department,General Conference,General Conference,,"Nashville, Tenn.",United States
1919,11,A. W. Werline,Werline,,,male,Union Conference Secretary,,Educational Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,N. S. Ashton,Ashton,,,male,Academy Principal,,Educational Department,General Conference,General Conference,"Academy, Mount Vernon","Mount Vernon, Ohio",United States
1919,11,H. J. Sheldon,Sheldon,,,male,Academy Principal,,Educational Department,General Conference,General Conference,,"Redfield, S. Dak.",United States
1919,11,A. E. Hall,Hall,,,male,Academy Principal,,Educational Department,General Conference,General Conference,,"San Fernando, Cal.",United States
1919,11,Glen Wakeham,Wakeham,,,male,Foreign School Principal,,Educational Department,General Conference,General Conference,,"Stanborough Park, Watford, Herts, England",Europe
1919,11,Paul Steiner,Steiner,,,male,Foreign School Principal,,Educational Department,General Conference,General Conference,,"Gland, Switzerland",Europe
1919,11,Erik Arnesen,Arnesen,,,male,Foreign School Principal,,Educational Department,General Conference,General Conference,,"Christiania, Norway",Europe
1919,11,H. U. Stevens,Stevens,,,male,Foreign School Principal,,Educational Department,General Conference,General Conference,,"Puiggari, F. C. E. R., Argentina, South America",South America
1919,11,U. Bender,Bender,,,male,Foreign School Principal,,Educational Department,General Conference,General Conference,,"Spion Kop, Ladysmith, Natal, South Africa",Africa
1919,11,L. D. A. Lemke,Lemke,,,male,Foreign School Principal,,Educational Department,General Conference,General Conference,,"Cooranbong, N. S. W., Australia",Australia
1919,11,H. O. Swartout,Swartout,,,male,Foreign School Principal,,Educational Department,General Conference,General Conference,,"Shanghai, China",Asia
1919,11,B. P. Hoffman,Hoffman,,,male,Foreign School Principal,,Educational Department,General Conference,General Conference,,"Tokyo, Japan",Asia
1919,11,E. Meyer,Meyer,,,male,Foreign School Principal,,Educational Department,General Conference,General Conference,,"Friedensau, Bez. Magdeburg, Germany",Europe
1919,11,I. F. Blue,Blue,,,male,Foreign Union Conference Secretary,,Educational Department,General Conference,General Conference,,"Lucknow, India",Asia
1919,11,A. W. Anderson,Anderson,,,male,Foreign Union Conference Secretary,,Educational Department,General Conference,General Conference,,"Wahroonga, N. S. W., Australia",Australia
1919,11,L. L. Caviness,Caviness,,,male,General,,Educational Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,E. G. Salisbury,Salisbury,,,male,General,,Educational Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,S. M. Butler,Butler,,,male,General,,Educational Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,W. C. John,John,,,male,General,,Educational Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,Sarah E. Peck,Peck,,,female,General,,Educational Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,C. J. Boyd,Boyd,,,male,General,,Educational Department,General Conference,General Conference,,"Huntsville, Ala.",United States
1919,11,J. F. Simon,Simon,,,male,General,,Educational Department,General Conference,General Conference,,"Clinton, Mo.",United States
1919,11,Mrs. L. Flora Plummer,Plummer,Mrs.,,female,Secretary,,Sabbath School Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,Rosamond D. Ginther,Ginther,,,female,Assistant Secretary,,Sabbath School Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,G. B. Thompson,Thompson,,,male,Other Member,,Sabbath School Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,M. C. Wilcox,Wilcox,,,male,Other Member,,Sabbath School Department,General Conference,General Conference,,"Mountain View, Cal.",United States
1919,11,J. L. Shaw,Shaw,,,male,Other Member,,Sabbath School Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,W. A. Spicer,Spicer,,,male,Other Member,,Sabbath School Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,E. R. Palmer,Palmer,,,male,Other Member,,Sabbath School Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,Mrs. Fannie D. Chase,Chase,Mrs.,,female,Other Member,,Sabbath School Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,T. E. Bowen,Bowen,,,male,Other Member,,Sabbath School Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,W. E. Howell,Howell,,,male,Other Member,,Sabbath School Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,C. P. Bollman,Bollman,,,male,Other Member,,Sabbath School Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,11,M. E. Kern,Kern,,,male,Secretary,,Young People's Missionary Volunteer Department,General Conference,General Conference,,"Washington, D. C.",United States
1919,8,W. H. Williams,Williams,,,male,Secretary and Treasurer,For South America,General Conference,,General Conference,,"Florida, F. C. C. A., Buenos Aires, Argentina, South America",South America
1919,8,J. H. McEachern,McEachern,,,male,Publishing and Home Missionary Secretary,For South America,General Conference,,General Conference,,"Florida, F. C. C. A., Buenos Aires, Argentina, South America",South America
1919,8,H. U. Stevens,Stevens,,,male,Educational and Young People's Departments,For South America,General Conference,,General Conference,,"Puiggari, F. C. E. R., Argentina, South America",South America
1919,8,W. C. White,White,,,male,Elective Member,,General Conference,,General Conference,,"St. Helena, Cal.",United States
1919,8,S. N. Haskell,Haskell,,,male,Elective Member,,General Conference,,General Conference,,"South Lancaster, Mass.",United States
1919,8,C. H. Jones,Jones,,,male,Elective Member,,General Conference,,General Conference,,"Mountain View, Cal.",United States
1919,8,E. R. Palmer,Palmer,,,male,Elective Member,,General Conference,,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1919,8,F. M. Wilcox,Wilcox,,,male,Elective Member,,General Conference,,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1919,8,L. A. Hansen,Hansen,,,male,Elective Member,,General Conference,,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1919,8,N. Z. Town,Town,,,male,Secretary,,Publishing Department,General Conference,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1919,8,W. W. Eastman,Eastman,,,male,Assistant Secretary,,Publishing Department,General Conference,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1919,8,C. E. Weaks,Weaks,,,male,Assistant Secretary,,Publishing Department,General Conference,General Conference,,"Box 523, U. S. Postal Agency, Shanghai, China",Asia
1919,8,J. H. McEachern,McEachern,,,male,Assistant Secretary,,Publishing Department,General Conference,General Conference,,"Florida, F. C. C. A., Buenos Aires, Argentina, South America",South America
1919,8,W. C. White,White,,,male,General Member,,Publishing Department,General Conference,General Conference,,"St. Helena, Cal.",United States
1919,8,I. H. Evans,Evans,,,male,General Member,,Publishing Department,General Conference,General Conference,,"Box 523, U. S. Postal Agency, Shanghai, China",Asia
1919,8,J. E. Fulton,Fulton,,,male,General Member,,Publishing Department,General Conference,General Conference,,"17 Abbott Road, Lucknow, India",Asia
1919,8,C. C. Crisler,Crisler,,,male,General Member,,Publishing Department,General Conference,General Conference,,"Box 523, U. S. Postal Agency, Shanghai, China",Asia
1919,8,Steen Rasmussen,Rasmussen,,,male,General Member,,Publishing Department,General Conference,General Conference,Pacific Press Pub. Assn.,"Brookfield, Ill.",United States
1919,8,F. A. Detamore,Detamore,,,male,General Member,,Publishing Department,General Conference,General Conference,,"399c Upper Serangoon Road, Singapore, Straits Settlements",Asia
1919,8,S. E. Jackson,Jackson,,,male,General Member,,Publishing Department,General Conference,General Conference,,"707 Vermont St., Manila, Philippine Islands",Asia
1919,8,J. M. Johanson,Johanson,,,male,General Member,,Publishing Department,General Conference,General Conference,,"171 Amanuma, Suginami-mura, Toyotoma-gun, Tokyo, Japan",Asia
1919,8,L. R. Conradi,Conradi,,,male,General Member,,Publishing Department,General Conference,General Conference,,"Grindelberg 15a, Hamburg, Germany",Europe
1919,8,W. B. White,White,,,male,General Member,,Publishing Department,General Conference,General Conference,,"Rosmead Ave., Kenilworth, Cape, South Africa",Africa
1919,8,J. C. Raft,Raft,,,male,General Member,,Publishing Department,General Conference,General Conference,,"Margrethevej 5, Copenhagen, V., Denmark",Europe
1919,8,O. E. Reinke,Reinke,,,male,General Member,,Publishing Department,General Conference,General Conference,,"Post box 2, Post office Birsha, Excelsior, Saratov, Russia",Europe
1919,8,O. Montgomery,Montgomery,,,male,General Member,,Publishing Department,General Conference,General Conference,,"Florida, F. C. C. A., Buenos Aires, Argentina",South America
1919,8,G. W. Caviness,Caviness,,,male,General Member,,Publishing Department,General Conference,General Conference,,"1420 Avenida 20, Tacubaya, D. F., Mexico",Central America
1919,8,W. W. Fletcher,Fletcher,,,male,General Member,,Publishing Department,General Conference,General Conference,,"17 Abbott Road, Lucknow, India",Asia
1919,8,C. H. Jones,Jones,,,male,Publishing House Manager,,Publishing Department,General Conference,General Conference,,"Mountain View, Cal.",United States
1919,8,R. L. Pierce,Pierce,,,male,Publishing House Manager,,Publishing Department,General Conference,General Conference,,"2123 Twenty-fourth Ave., North, Nashville, Tenn.",United States
1919,8,W. E. Read,Read,,,male,Publishing House Manager,,Publishing Department,General Conference,General Conference,,"Stanborough Park, Watford, Herts, England",Europe
1919,8,H. Hartkop,Hartkop,,,male,Publishing House Manager,,Publishing Department,General Conference,General Conference,,"Grindelberg 15a, Hamburg, Germany",Europe
1919,8,Jens Olsen,Olsen,,,male,Publishing House Manager,,Publishing Department,General Conference,General Conference,,"Akersgaten 74, Christiania, Norway",Europe
1919,8,E. Lind,Lind,,,male,Publishing House Manager,,Publishing Department,General Conference,General Conference,,"Gamla Kungsholmsbrogatan 38, Stockholm, Sweden",Europe
1919,8,L. E. Borle,Borle,,,male,Publishing House Manager,,Publishing Department,General Conference,General Conference,,"Apartado 492, Barcelona, Spain",Europe
1919,8,C. N. Woodward,Woodward,,,male,Publishing House Manager,,Publishing Department,General Conference,General Conference,,"14 Calle Luna, Pasay, Rizal, Philippine Islands",Asia
1919,8,J. Robert,Robert,,,male,Publishing House Manager,,Publishing Department,General Conference,General Conference,,"Gland, Switzerland",Europe
1919,8,W. H. B. Miller,Miller,,,male,Publishing House Manager,,Publishing Department,General Conference,General Conference,,"Warburton, Victoria, Australia",Australasia
1919,8,A. Pages,Pages,,,male,Publishing House Manager,,Publishing Department,General Conference,General Conference,,"Estaçāo Sāo Bernardo, S. P. R., Sāo Paulo, Brazil, South America",South America
1919,8,E. Everest,Everest,,,male,Publishing House Manager,,Publishing Department,General Conference,General Conference,,"Florida, F. C. C. A., Buenos Aires, Argentina",South America
1919,8,W. P. Henderson,Henderson,,,male,Publishing House Manager,,Publishing Department,General Conference,General Conference,,"Box 856, U. S. Postal Agency, Shanghai, China",Asia
1919,13,J. E. Jayne,Jayne,,,male,Religious Liberty Secretary,"Room 602, 32 Union Square, New York, N. Y.",General Conference,,General Conference,,"New York, N. Y.",United States
1919,13,F. M. Wilcox,Wilcox,,,male,Religious Liberty Secretary,,General Conference,,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1919,13,W. A. Spicer,Spicer,,,male,Religious Liberty Secretary,,General Conference,,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1919,13,W. L. Burgan,Burgan,,,male,Religious Liberty Secretary,,General Conference,,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1919,13,C. B. Haynes,Haynes,,,male,Religious Liberty Secretary,,General Conference,,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1919,13,L. L. Caviness,Caviness,,,male,Religious Liberty Secretary,,General Conference,,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1919,13,A. J. Clark,Clark,,,male,Religious Liberty Secretary,,General Conference,,General Conference,,"Holly, Mich.",United States
1919,13,S. B. Horton,Horton,,,male,Religious Liberty Secretary,,General Conference,,General Conference,,"Battle Creek, Mich.",United States
1919,13,W. F. Martin,Martin,,,male,Union Conference Secretary,,General Conference,Union Conference Secretaries,General Conference,,"Glendale, Cal.",United States
1919,13,K. C. Russell,Russell,,,male,Union Conference Secretary,,General Conference,Union Conference Secretaries,General Conference,,"Rochester, N. Y.",United States
1919,13,S. E. Wight,Wight,,,male,Union Conference Secretary,,General Conference,Union Conference Secretaries,General Conference,,"Nashville, Tenn.",United States
1919,13,H. W. Cottrell,Cottrell,,,male,Union Conference Secretary,,General Conference,Union Conference Secretaries,General Conference,,"Portland, Oreg.",United States
1919,13,W. H. Branson,Branson,,,male,Union Conference Secretary,,General Conference,Union Conference Secretaries,General Conference,,"Atlanta, Ga.",United States
1919,13,B. G. Wilkinson,Wilkinson,,,male,Union Conference Secretary,,General Conference,Union Conference Secretaries,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1919,13,Wm. Guthrie,Guthrie,,,male,Union Conference Secretary,,General Conference,Union Conference Secretaries,General Conference,,"Berrien Springs, Mich.",United States
1919,13,C. Thompson,Thompson,,,male,Union Conference Secretary,,General Conference,Union Conference Secretaries,General Conference,,"Minneapolis, Minn.",United States
1919,13,Morris Lukens,Lukens,,,male,Union Conference Secretary,,General Conference,Union Conference Secretaries,General Conference,,"Oklahoma City, Okla.",United States
1919,13,C. F. McVagh,McVagh,,,male,Union Conference Secretary,,General Conference,Union Conference Secretaries,General Conference,,"Calgary, Alberta, Canada",Canada
1919,13,R. A. Underwood,Underwood,,,male,Union Conference Secretary,,General Conference,Union Conference Secretaries,General Conference,,"College View, Nebr.",United States
1919,13,A. V. Olson,Olson,,,male,Union Conference Secretary,,General Conference,Union Conference Secretaries,General Conference,,"Oshawa, Ontario, Canada",Canada
1919,13,L. H. Christian,Christian,,,male,Secretary,,Bureau of Home Missions,,General Conference,,"Chicago, Ill.",United States
1919,13,J. T. Boettcher,Boettcher,,,male,Superintendent of the German Work,,Bureau of Home Missions,,General Conference,,"Clinton, Mo.",United States
1919,13,P. E. Broderson,Broderson,,,male,Superintendent of the Danish-Norwegian Work,,Bureau of Home Missions,,General Conference,,"Minneapolis, Minn.",United States
1919,13,G. E. Nord,Nord,,,male,Superintendent of the Swedish Work,,Bureau of Home Missions,,General Conference,,"Chicago, Ill.",United States
1919,13,J. H. Schilling,Schilling,,,male,Superintendent Miscellaneous Languages,,Bureau of Home Missions,,General Conference,,"Oak Park, Ill.",United States
1919,13,J. W. Hirlinger,Hirlinger,,,male,Literature Secretary,,Bureau of Home Missions,,General Conference,,"Brookfield, Ill.",United States
1919,13,P. E. Broderson,Broderson,,,male,Superintendent,,Danish-Norwegian Advisory Committee,Bureau of Home Missions,General Conference,,"Minneapolis, Minn.",United States
1919,13,M. S. Reppe,Reppe,,,male,Committee Member,,Danish-Norwegian Advisory Committee,Bureau of Home Missions,General Conference,,"Hutchinson, Minn.",United States
1919,13,N. P. Neilsen,Neilsen,,,male,Committee Member,,Danish-Norwegian Advisory Committee,Bureau of Home Missions,General Conference,,"Hutchinson, Minn.",United States
1919,13,C. A. Thorp,Thorp,,,male,Committee Member,,Danish-Norwegian Advisory Committee,Bureau of Home Missions,General Conference,,"Brookfield, Ill.",United States
1919,13,James Johnson,Johnson,,,male,Committee Member,,Danish-Norwegian Advisory Committee,Bureau of Home Missions,General Conference,,"Racine, Wis.",United States
1919,13,G. E. Nord,Nord,,,male,Superintendent,,Swedish Advisory Committee,Bureau of Home Missions,General Conference,,"Chicago, Ill.",United States
1919,13,S. Mortenson,Mortenson,,,male,Committee Member,,Swedish Advisory Committee,Bureau of Home Missions,General Conference,,"Brookfield, Ill.",United States
1919,13,S. F. Svensson,Svensson,,,male,Committee Member,,Swedish Advisory Committee,Bureau of Home Missions,General Conference,,"New York, N. Y.",United States
1919,13,August Anderson,Anderson,,,male,Committee Member,,Swedish Advisory Committee,Bureau of Home Missions,General Conference,,"Chicago, Ill.",United States
1919,13,H. O. Olson,Olson,,,male,Committee Member,,Swedish Advisory Committee,Bureau of Home Missions,General Conference,,"La Grange, Ill.",United States
1919,13,J. T. Boettcher,Boettcher,,,male,Superintendent,,German Advisory Committee,Bureau of Home Missions,General Conference,,"Clinton, Mo.",United States
1919,13,B. E. Miller,Miller,,,male,Committee Member,,German Advisory Committee,Bureau of Home Missions,General Conference,,"Brooklyn, N. Y.",United States
1919,13,John Isaac,Isaac,,,male,Committee Member,,German Advisory Committee,Bureau of Home Missions,General Conference,,"Clinton, Mo.",United States
1919,13,J. F. Simon,Simon,,,male,Committee Member,,German Advisory Committee,Bureau of Home Missions,General Conference,,"Clinton, Mo.",United States
1919,13,H. H. Humann,Humann,,,male,Committee Member,,German Advisory Committee,Bureau of Home Missions,General Conference,,"Calgary, Alberta, Canada",Canada
1919,13,F. C. Gilbert,Gilbert,,,male,Superintendent,,Jewish Advisory Committee,Bureau of Home Missions,General Conference,,"South Lancaster, Mass.",United States
1919,13,R. D. Quinn,Quinn,,,male,Committee Member,,Jewish Advisory Committee,Bureau of Home Missions,General Conference,,"South Lancaster, Mass.",United States
1919,13,J. K. Jones,Jones,,,male,Committee Member,,Jewish Advisory Committee,Bureau of Home Missions,General Conference,,"South Lancaster, Mass.",United States
1919,13,M. E. Olsen,Olsen,,,male,Committee Member,,Jewish Advisory Committee,Bureau of Home Missions,General Conference,,"South Lancaster, Mass.",United States
1919,15,A. Vaucher,Vaucher,,,male,Member,,General Conference,,General Conference,,"Paris, France",Europe
1919,15,Ernest Lloyd,Lloyd,,,male,Member,,General Conference,,General Conference,,"College Place, Wash.",United States
1919,15,J. W. Davis,Davis,,,male,Member,,General Conference,,General Conference,,"Berrien Springs, Mich.",United States
1919,15,W. H. Green,Green,,,male,Secretary,Negro Department,Negro Department,General Conference,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1919,15,S. E. Wight,Wight,,,male,Other Members,Negro Department,Negro Department,General Conference,General Conference,,"Nashville, Tenn.",United States
1919,15,W. H. Branson,Branson,,,male,Other Members,Negro Department,Negro Department,General Conference,General Conference,,"Atlanta, Ga.",United States
1919,15,William Guthrie,Guthrie,,,male,Other Members,Negro Department,Negro Department,General Conference,General Conference,,"Berrien Springs, Mich.",United States
1919,15,R. A. Underwood,Underwood,,,male,Other Members,Negro Department,Negro Department,General Conference,General Conference,,"College View, Nebr.",United States
1919,15,M. Lukens,Lukens,,,male,Other Members,Negro Department,Negro Department,General Conference,General Conference,,"Oklahoma City, Okla.",United States
1919,15,B. G. Wilkinson,Wilkinson,,,male,Other Members,Negro Department,Negro Department,General Conference,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1919,15,R. D. Quinn,Quinn,,,male,Other Members,Negro Department,Negro Department,General Conference,General Conference,,"South Lancaster, Mass.",United States
1919,15,J. K. Humphrey,Humphrey,,,male,Other Members,Negro Department,Negro Department,General Conference,General Conference,,"New York, N.Y.",United States
1919,15,M. C. Strachan,Strachan,,,male,Other Members,Negro Department,Negro Department,General Conference,General Conference,,"Baltimore, Md.",United States
1919,15,Sydney Scott,Scott,,,male,Other Members,Negro Department,Negro Department,General Conference,General Conference,,"Oklahoma City, Okla.",United States
1919,15,W. D. Forde,Forde,,,male,Other Members,Negro Department,Negro Department,General Conference,General Conference,,"Chicago, Ill.",United States
1919,15,U. S. Willis,Willis,,,male,Other Members,Negro Department,Negro Department,General Conference,General Conference,,"St. Louis, Mo.",United States
1919,15,G. E. Peters,Peters,,,male,Other Members,Negro Department,Negro Department,General Conference,General Conference,,"Atlanta, Ga.",United States
1919,15,J. H. Lawrence,Lawrence,,,male,Other Members,Negro Department,Negro Department,General Conference,General Conference,,"Nashville, Tenn.",United States
1919,15,W. L. Burgan,Burgan,,,male,Secretary,Press Bureau,Press Bureau,General Conference,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1919,15,F. M. Wilcox,Wilcox,,,male,President,,General Conference Corporation,General Conference,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1919,15,H. E. Rogers,Rogers,,,male,Secretary,,General Conference Corporation,General Conference,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1919,15,W. T. Knox,Knox,,,male,Treasurer,,General Conference Corporation,General Conference,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1919,15,J. L. Shaw,Shaw,,,male,Board of Trustees,,General Conference Corporation,General Conference,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1919,15,E. E. Andross,Andross,,,male,Board of Trustees,,General Conference Corporation,General Conference,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1919,15,J. W. Mace,Mace,,,male,Board of Trustees,,General Conference Corporation,General Conference,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1919,15,F. M. Wilcox,Wilcox,,,male,President,,General Conference Association,General Conference,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1919,15,W. T. Knox,Knox,,,male,Treasurer,,General Conference Association,General Conference,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1919,15,H. E. Rogers,Rogers,,,male,Secretary,,General Conference Association,General Conference,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1919,15,G. B. Thompson,Thompson,,,male,Board of Trustees,,General Conference Association,General Conference,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1919,15,B. F. Machlan,Machlan,,,male,Board of Trustees,,General Conference Association,General Conference,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1919,15,E. R. Palmer,Palmer,,,male,Board of Trustees,,General Conference Association,General Conference,General Conference,,"Takoma Park Station, Washington, D.C.",United States
